text,label,type
"感恩有你相伴，DIGIT减会员专属优惠券已入账。每日新品好货上架点击即享最低digit价格！今日内有效全场秒杀，期待你的参与~NAME树孕育美丽与智慧的美物囤积退订回n",0,normal
"全国首家火车货运商与淘宝做生意更值钱。PLACE商业公司非常值得投资！你可以获得多达DIGIT倍的租金超过苹果纯底价格哦~快来联系我们了解更多详情吧!如有任何疑问或需要帮助请拨打HOTLINE电话号码.",0,normal
"尊敬的天猫用户，Zimmur旗舰店的年货节即将来临！品牌团今日上午DIGIT准时开启。我们为您准备了一系列优雅的冬装款式供您选择，价格一降到底的好消息不容错过哦~限时优惠活动将在URL中详细展示给您更多详情和商品信息请尽快访问并选购吧!祝您购物愉快～",0,normal
"今晚零点开始抢购最后一波双聚划算活动商品！满减买送优惠多多。如果您需要取消订单或退订信息请回复“t”。",0,normal
"您好，我是哈尔滨市疾控中心的工作人员。根据我们的调查了解到您可能与一名密切接触者有过行程交集或在某个地方停留过较长时间。为了保护您和他人的健康安全，我们建议您配合隔离观察以排除风险并确保您的身体健康状况不受影响同时我们已经将相关情况通报给了公安机关进行进一步核实和处理不法分子冒充公检法的形式诈骗他人钱财的行为已经引起了警方的高度重视和关注我们将积极协助公安部门开展侦查工作并将犯罪嫌疑人绳之以法维护社会公平正义",1,fake_public_security
"周三会员日，DIGIT美食节再度来袭！享受五折优惠的同时还能观看众多大片。别忘了携带PLACE会员卡参与活动哦~想参加麻辣派对吗？拨打PHONE号码咨询详情吧!",0,normal
"李姐，下午三点部门例会别忘了，地点在302会议室。",0,normal
"您好，我是京东金融客服。我们注意到您的金条白条利率较高，现在可以帮您调整到更低的利息。为了更好地指导您操作，我们需要下载腾讯会议和乐享投屏软件进行实时交流并共享屏幕内容。接下来请您通过百度搜索银保监会联系在线客服进一步确认相关事宜并提供验证码等验证信息以便完成后续步骤即可将资金转到对方提供的账户内以降低债务压力更好的规划财务安排",3,fake_loan
"尊敬的用户，欢迎您了解中国移动的购机优惠活动！我们为您提供多种移动设备选择和专属服务。只需拨打PHONEPHONE电话进行咨询办理即可享受更多优惠政策和服务保障。五月低价抢三星S、酷派Y等热门机型正在火热开展中，首次免费换GNAME送礼包等活动也在持续推出。如有任何疑问或需要进一步帮助，请随时拨打电话或者通过其他方式联系我们的客服团队贴心为您服务更便捷的活动参与渠道即将上线敬请您关注期待与您的合作祝您生活愉快",0,normal
"官方旗舰店无需苦等双前千名抢购蜗牛礼盒送充电NAME更疯狂！退订请回复T。",0,normal
"当然，我很高兴能够与您取得联系。我记得在幼儿园的时候我们曾经共事过。由于我最近遇到了一些财务上的困难，我需要一些资金来周转一下。我想向您借一笔钱来解决这个问题。我知道这可能会给您带来不便，但是我真的很需要您的帮助来完成这个交易。如果您愿意借钱给我并相信我会尽快还清借款的话，我们可以进一步商讨具体的金额和还款方式。非常感谢！",8,fake_beg
"高薪兼职！给商家刷销量，只需垫付货款，马上返还本金和佣金，联单报酬更高。",2,fake_part_time
"健身房年卡续费有优惠吗？大概什么时候截止？",0,normal
"这相机镜头几乎全新，半价都不到，走平台要扣好多钱，咱俩直接交易，各省一点。",9,fake_trade
"紧急通知！根据银保监会最新规定，所有在校期间注册的网贷平台必须清空额度并注销，否则征信报告会留下污点。",7,fake_credit
"客服你好，我订单尾号7788的快递显示签收了，但我没收到。",0,normal
"想做兼职吗？我这边有渠道，点赞2元，关注5元，任务越多佣金比例越高。",2,fake_part_time
"紧急通知！根据银保监会最新文件，所有校园贷账户需在今日内清零关闭。请配合我们操作，否则个人征信将永久留下污点。",7,fake_credit
"妈，我晚上加班，不回家吃饭了，你们先吃不用等我。",0,normal
"好消息行宫御东园x.xx推出xx-xxx平珍藏版户型活动期间成功购房开发商代付入住费同时还可首付款分期、现金返还等惊喜优惠xxxxxxxx",0,normal
"尊敬的客户，您好！这里是天悦快递客服。我们发现有一个您的包裹丢失了需要进行赔偿处理。请您添加我们的QQ号进行理赔操作。我们会指导您在多个平台上进行处理以便我们能尽快给您完成退款流程并重新发送新的物品到您的地址处。谢谢配合与理解!",5,fake_after_sale
"你上次说的那本书我买到了，看完借给你看啊。",0,normal
"鲁湘會升级改造开业了，隆重推出精品鲁菜，湘菜，特色养生菜，玛咖养生菜，纯粱小烧泡制灵芝鹿茸玛咖十全大补酒，亲快来品尝吧",0,normal
"您好，我是京东商场客服。我了解到您的金条和白条存在一些问题需要解决。为了保障您账户的安全性以及关闭额度的问题，我们需要进行配合操作一下步骤：首先在手机内下载一个名为“乐视投屏”的软件；然后我们会在该平台为您处理相关事宜并返还到相应的账号中资金不会受到任何损失……请放心地打开手机内的各种应用、资料等以便完成流水刷单流程来确保安全有效解决问题…以避免出现其他风险或造成不必要的麻烦与纠纷！我们会全程跟进并及时反馈给您进展情况以确保顺利通过此次审核及解冻手续尽快恢复使用权限!如有疑问可随时联系我们将竭诚为您解答疑虑并提供帮助和支持.感谢您的信任支持，祝您生活愉快~",5,fake_after_sale
"尊敬的客户，感谢您一直以来对PLACE移动业务的支持。为了更好地满足您的需求和服务体验提升星级客户的积分倍享消费满元最高可获得积分的每周六在合家PLACE和包支付享受折优惠宽带提速大放价我们诚挚地向您推出以下促销活动：全面下调资费订购DIGIT元及以上的流量包加送一个月夜间流量的服务同时如果您有办理或咨询的需求请回复数字DIGIT我们将安排专人为您服务近期接到电话调查时只需回答满意就有机会得到礼品赠送期待您的参与和支持！",0,normal
"亲爱的妈妈，感谢您一直以来的陪伴与支持。为您送上总部精心准备的“爱会员PLACE”，积分疯狂抵换、五折购蕴滋美产品等优惠活动等着你哦！购买更多商品还有额外惊喜等你发现呢~详情请咨询官方淘宝网店URL或直接访问退订回n了解吧～",0,normal
"您好，这里是支付宝理赔中心。我们发现由于快递原因导致您的订单未能正常送达，对此深表歉意。为了补偿给您带来的不便和损失，我们将为您提供相应的赔偿金并全额退还您支付的手续费。请您添加我们的QQ号或下载神州视讯ProAPP进行进一步操作即可领取赔偿款及手续费退款金额到账时间快的话只需要几分钟就可以完成哦！",5,fake_after_sale
"您好，我是快递公司的客服代表。我们注意到您在淘宝上购买的毛巾架子可能在运输过程中出现了一些问题。请您放心我们会尽快为您解决这个问题。首先需要确认您的订单信息以便给您提供更好的服务体验请问您是否方便添加一下我们的微信号？同时为了更好地与您沟通并解决问题希望通过此APP共享屏幕请下载安装后登陆账号密码是123456.随后我们将引导您进行远程桌面控制来帮助修复您的问题期间可能会涉及到您账户的转账操作还请你理解支持谢谢合作祝您生活愉快！",5,fake_after_sale
"你上次推荐的那家川菜馆具体位置在哪？我想周末去尝尝。",0,normal
"朋友你好！打扰您我是平安客服经理佘桂芳诚心为您推荐车险证券贷款理财团险寿险等业务希望有需要时请联系谢谢",0,normal
"您好，我是XX贷款公司的代表。我们非常看好您的还款能力和信用记录，愿意为您提供一笔低息的贷款资金支持您的事业发展或家庭开支需求。为了验证卡是否可以正常交易以及确保放贷流程的安全性顺利完成后续操作和审核环节后将为您发放相应的款项到指定的账户中请提供一下银行卡信息以便进行核实确认",3,fake_loan
"当然，我可以帮你处理这个问题。以下是一个新的文本建议：“你好朋友！我现在因为健康问题需要紧急住院并准备进行手术。由于一些原因我暂时无法使用微信转账功能来支付医疗费用。因此我需要你的帮助先行垫付这些款项以确保我能及时得到治疗和照顾。一旦我的情况稳定并能正常使用网络服务后我将立即通过网银将这笔钱转回给你作为感谢与补偿。”",8,fake_beg
